,ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,year_month,Station
5102, 46.2,1.3, 1.5,2019-02,CMU
5103, 0.0,-6.4, -0.1,2019-03,CMU
5104, 0.0,-3.0, 12.9,2019-04,CMU
5105, 0.0,-1.5, 12.8,2019-05,CMU
5106, 0.0,8.6, 22.5,2019-07,CMU
5107, 9.5,11.3, 15.3,2019-08,CMU
5108, 0.0,14.6, 17.5,2019-09,CMU
5109, 0.0,-0.2, 9.9,2019-10,CMU
5110, 0.0,-1.6, 9.3,2019-11,CMU
5111, 0.8,-6.6, -1.6,2019-12,CMU
5112, 20.5,-1.1, 3.8,2020-01,CMU
5113, 18.8,-5.0, 5.0,2020-02,CMU
5114, 1.2,-7.2, 0.1,2020-03,CMU
5115, 0.0,-6.4, 2.5,2020-04,CMU
5116, 0.0,1.3, 10.9,2020-05,CMU
5117, 0.2,1.7, 12.5,2020-06,CMU
5118, 2.9,7.0, 8.6,2020-07,CMU
5119, 0.0,9.4, 22.4,2020-08,CMU
5120, 0.0,9.0, 18.0,2020-09,CMU
5121, 0.0,9.1, 19.0,2020-10,CMU
5122, 0.0,-0.6, 12.4,2020-11,CMU
5123, 0.3,-3.7, 3.4,2020-12,CMU
5124, 52.3,-0.1, 2.0,2021-01,CMU
5125, 29.9,-0.3, 1.0,2021-02,CMU
5126, 3.9,0.7, 4.2,2021-03,CMU
5127, 0.3,0.1, 7.3,2021-04,CMU
5128, 2.2,0.7, 8.6,2021-05,CMU
5129, 0.0,5.2, 24.7,2021-06,CMU
5130, 0.0,12.2, 18.8,2021-07,CMU
5131, 0.0,14.6, 25.6,2021-08,CMU
5132, 0.0,2.8, 17.0,2021-09,CMU
5133, 0.2,1.3, 10.5,2021-10,CMU
5134, 7.6,-1.7, 7.2,2021-11,CMU
5135, 55.4,3.1, 7.0,2021-12,CMU
5136, 20.7,-14.6, -4.3,2022-01,CMU
5137, 1.3,-9.8, 4.0,2022-02,CMU
5138, 24.0,0.1, 7.0,2022-03,CMU
5139, 0.5,-0.4, 3.7,2022-04,CMU
5140, 0.0,0.4, 11.3,2022-05,CMU
5141, 0.1,3.5, 18.2,2022-06,CMU
5142, 0.0,7.8, 21.6,2022-07,CMU
5143, 0.0,14.9, 24.5,2022-08,CMU
5144, 0.0,13.6, 27.1,2022-09,CMU
5145, 0.0,9.8, 25.4,2022-10,CMU
5146, 0.3,-1.9, 3.0,2022-11,CMU
5147, 0.0,-17.3, -8.5,2022-12,CMU
5148, 0.1,-3.2, -0.4,2023-01,CMU
5149, 4.0,-8.6, -2.6,2023-03,CMU
5150, 20.1,-1.2, 2.7,2023-04,CMU
5151, 0.5,2.2, 12.2,2023-05,CMU
5152, 0.0,2.8, 18.1,2023-06,CMU
5153, 0.0,9.9, 19.1,2023-07,CMU
5154, 0.0,8.4, 22.5,2023-08,CMU
5155, 0.0,9.3, 25.3,2023-09,CMU
5156, 0.1,2.3, 15.2,2023-10,CMU
5157, 0.0,1.3, 9.1,2023-11,CMU
5158, 15.8,-2.5, 0.7,2023-12,CMU
5159, 0.0,-35.1, -26.7,2005-01,MCQ
5160, 2.0,-1.8, 4.3,2005-02,MCQ
5161, 0.0,-10.4, 9.1,2005-03,MCQ
5162, 2.2,-5.7, 5.7,2005-04,MCQ
5163, 0.0,-11.2, 7.0,2005-05,MCQ
5164, 6.0,4.7, 18.0,2005-06,MCQ
5165, 0.0,0.7, 21.9,2005-07,MCQ
5166, 23.0,5.8, 10.3,2005-08,MCQ
5167, 0.0,-2.4, 14.0,2005-09,MCQ
5168, 9.0,-6.3, 5.2,2005-10,MCQ
5169, 2.0,-7.5, 3.1,2005-11,MCQ
5170, 1.0,-17.8, -13.7,2005-12,MCQ
5171, 0.0,-13.5, -1.2,2006-01,MCQ
5172, 0.0,-14.0, -0.2,2006-02,MCQ
5173, 0.1,-20.0, -8.7,2006-03,MCQ
5174, 0.0,-15.2, 10.7,2006-04,MCQ
5175, 0.0,-6.2, 6.5,2006-05,MCQ
5176, 0.9,0.3, 19.2,2006-06,MCQ
5177, 0.0,0.4, 26.3,2006-07,MCQ
5178, 3.0,2.4, 14.9,2006-08,MCQ
5179, 0.0,6.9, 19.1,2006-09,MCQ
5180, 0.0,-7.0, 7.2,2006-10,MCQ
5181, 1.1,-14.7, -8.1,2006-11,MCQ
5182, 0.1,-28.1, -15.8,2006-12,MCQ
5183, 1.8,-2.1, 2.3,2007-01,MCQ
5184, 0.0,-13.3, 0.2,2007-02,MCQ
5185, 1.0,-27.1, -15.7,2007-03,MCQ
5186, 0.7,-22.4, -9.3,2007-04,MCQ
5187, 0.0,-5.1, 10.4,2007-05,MCQ
5188, 0.0,7.0, 23.9,2007-06,MCQ
5189, 1.3,5.6, 16.8,2007-07,MCQ
5190, 0.0,6.7, 23.0,2007-08,MCQ
5191, 0.0,5.1, 16.4,2007-09,MCQ
5192, 0.0,-4.1, 8.4,2007-10,MCQ
5193, 0.0,-1.1, 3.0,2007-11,MCQ
5194, 0.0,-24.8, -16.2,2007-12,MCQ
5195, 0.0,-18.9, -12.1,2008-01,MCQ
5196, 0.0,-35.4, -12.0,2008-02,MCQ
5197, 5.0,-28.7, -14.3,2008-03,MCQ
5198, 0.0,-13.6, 4.8,2008-04,MCQ
5199, 0.0,-1.0, 2.7,2008-05,MCQ
5200, 0.0,-1.3, 22.0,2008-06,MCQ
5201, 1.1,3.3, 27.3,2008-07,MCQ
5202, None,-1.7, 16.1,2008-08,MCQ
5203, 0.0,-5.1, 13.4,2008-09,MCQ
5204, 0.0,2.1, 21.5,2008-10,MCQ
5205, 0.2,-3.2, 8.8,2008-11,MCQ
5206, 0.1,-14.8, 1.6,2008-12,MCQ
5207, 0.0,-21.9, 0.0,2009-04,MCQ
5208, 0.0,-3.7, 15.3,2009-05,MCQ
5209, 0.0,0.0, 17.3,2009-06,MCQ
5210, 1.0,1.4, 15.6,2009-07,MCQ
5211, 0.0,8.5, 29.5,2009-08,MCQ
5212, 0.0,-1.8, 25.1,2009-09,MCQ
5213, 1.0,-5.5, 8.7,2009-10,MCQ
5214, 0.0,-16.5, -0.9,2009-11,MCQ
5215, 0.0,-19.2, -5.5,2009-12,MCQ
5216, 0.0,-29.9, -19.2,2010-01,MCQ
5217, 0.0,-23.1, -8.2,2010-02,MCQ
5218, 0.0,-4.3, 9.3,2010-03,MCQ
5219, 0.0,-12.3, 3.7,2010-04,MCQ
5220, 12.1,-3.7, 8.6,2010-05,MCQ
5221, 0.0,-4.2, 18.4,2010-06,MCQ
5222, 0.0,4.5, 12.0,2010-07,MCQ
5223, 3.3,6.7, 20.2,2010-08,MCQ
5224, 1.0,2.7, 15.1,2010-09,MCQ
5225, 0.0,7.7, 16.9,2010-10,MCQ
5226, 0.0,3.4, 3.4,2010-11,MCQ
5227, 0.0,-22.1, -5.7,2010-12,MCQ
5228, 0.0,-12.4, -1.6,2011-01,MCQ
5229, 0.0,-8.1, 4.6,2011-02,MCQ
5230, 0.0,-39.6, -20.5,2011-03,MCQ
5231, 0.0,-7.4, 7.2,2011-04,MCQ
5232, 0.0,-4.7, 11.1,2011-05,MCQ
5233, 0.0,-1.8, 23.7,2011-06,MCQ
5234, 0.0,4.0, 15.5,2011-07,MCQ
5235, 0.0,4.6, 20.7,2011-08,MCQ
5236, 0.0,-3.9, -0.6,2011-12,MCQ
5237, 0.9,-22.3, 1.1,2012-01,MCQ
5238, 0.0,-6.5, 1.8,2012-02,MCQ
5239, 0.0,-24.0, -1.2,2012-03,MCQ
5240, 0.0,-16.7, 7.5,2012-04,MCQ
5241, 9.0,0.3, 8.7,2012-05,MCQ
5242, 0.0,-3.1, 17.2,2012-06,MCQ
5243, 1.0,3.3, 18.2,2012-08,MCQ
5244, 0.0,0.6, 21.7,2012-09,MCQ
5245, 15.0,0.0, 5.3,2012-10,MCQ
5246, 0.0,-18.6, 0.2,2012-11,MCQ
5247, 2.0,-23.9, -21.5,2012-12,MCQ
5248, 0.0,-5.7, 0.1,2013-01,MCQ
5249, 0.0,-2.8, 4.2,2013-02,MCQ
5250, 0.0,-13.0, 3.8,2013-03,MCQ
5251, 0.0,-7.0, 11.8,2013-04,MCQ
5252, 0.0,-11.7, 4.6,2013-05,MCQ
5253, 0.0,-0.4, 18.3,2013-06,MCQ
5254, 2.8,6.5, 28.6,2013-07,MCQ
5255, 11.4,5.6, 24.0,2013-08,MCQ
5256, 0.0,4.6, 20.6,2013-09,MCQ
5257, 8.4,-3.0, 2.2,2013-10,MCQ
5258, 0.0,-9.0, 3.7,2013-11,MCQ
5259, 6.0,-20.3, -14.7,2013-12,MCQ
5260, 0.0,-20.5, 2.2,2014-01,MCQ
5261, 0.0,-20.5, -5.4,2014-02,MCQ
5262, 0.0,-36.6, -15.0,2014-03,MCQ
5263, 0.0,-21.1, 2.6,2014-04,MCQ
5264, 0.0,0.5, 12.4,2014-05,MCQ
5265, 0.0,1.8, 23.1,2014-06,MCQ
5266, 0.0,3.2, 23.9,2014-07,MCQ
5267, 0.0,0.9, 26.6,2014-08,MCQ
5268, 1.0,2.9, 14.7,2014-09,MCQ
5269, 3.0,-3.9, 3.9,2014-10,MCQ
5270, 0.0,-9.5, 3.9,2014-11,MCQ
5271, 0.0,-20.3, -11.3,2014-12,MCQ
5272, 10.8,-16.1, -0.1,2015-01,MCQ
5273, 1.0,-24.2, -13.6,2015-02,MCQ
5274, 0.0,-11.4, 2.5,2015-03,MCQ
5275, 1.4,-7.0, 8.9,2015-04,MCQ
5276, 0.0,-4.1, 8.9,2015-05,MCQ
5277, 0.0,-4.0, 13.3,2015-06,MCQ
5278, 0.0,3.4, 27.4,2015-07,MCQ
5279, 1.5,2.2, 20.4,2015-08,MCQ
5280, 0.0,-4.6, 14.9,2015-09,MCQ
5281, 10.1,0.1, 12.2,2015-10,MCQ
5282, 3.6,-7.6, -3.3,2015-11,MCQ
5283, 0.0,-9.1, 4.0,2015-12,MCQ
5284, 0.3,-8.1, 2.3,2016-01,MCQ
5285, 0.0,-19.0, -1.7,2016-02,MCQ
5286, 0.0,-14.0, 4.8,2016-03,MCQ
5287, 0.0,-4.6, 21.3,2016-04,MCQ
5288, 0.0,4.9, 20.6,2016-05,MCQ
5289, 0.0,0.5, 19.6,2016-06,MCQ
5290, 0.0,2.9, 20.7,2016-07,MCQ
5291, 11.0,3.3, 25.0,2016-08,MCQ
5292, 13.0,3.2, 8.3,2016-09,MCQ
5293, 10.7,-6.4, 0.1,2016-10,MCQ
5294, 1.0,-12.8, -3.2,2016-11,MCQ
5295, 1.0,-15.2, -2.5,2016-12,MCQ
5296, 0.7,-21.3, -10.9,2017-01,MCQ
5297, 0.0,-27.5, -5.8,2017-02,MCQ
5298, 0.0,-22.6, -8.3,2017-03,MCQ
5299, 0.0,-1.7, 13.2,2017-04,MCQ
5300, 1.0,-5.1, 9.6,2017-05,MCQ
5301, 0.0,0.5, 21.9,2017-06,MCQ
5302, 0.0,6.5, 24.9,2017-07,MCQ
5303, 0.0,-0.9, 25.1,2017-08,MCQ
5304, 0.0,4.3, 18.3,2017-09,MCQ
5305, 0.0,-8.1, 7.2,2017-10,MCQ
5306, 2.1,-12.1, -3.9,2017-11,MCQ
5307, 1.4,-14.7, -5.6,2017-12,MCQ
5308, 0.0,-22.4, -1.3,2018-01,MCQ
5309, 1.0,-30.1, -22.0,2018-02,MCQ
5310, 7.0,-18.5, -11.4,2018-03,MCQ
5311, 0.0,-25.7, 5.9,2018-04,MCQ
5312, 0.8,-5.8, 14.3,2018-05,MCQ
5313, 0.0,-3.6, 16.3,2018-06,MCQ
5314, 7.0,3.6, 16.1,2018-07,MCQ
5315, 0.0,6.9, 26.1,2018-08,MCQ
5316, 0.0,-2.7, 15.3,2018-09,MCQ
5317, 1.0,-12.3, -1.8,2018-10,MCQ
5318, 2.0,-6.4, -3.8,2018-11,MCQ
5319, 1.0,-14.0, -5.7,2018-12,MCQ
5320, 0.0,-0.5, 4.4,2019-01,MCQ
5321, 8.0,-29.7, -22.6,2019-02,MCQ
5322, 0.0,-31.9, -15.5,2019-03,MCQ
5323, 0.0,-9.1, 10.2,2019-04,MCQ
5324, 3.1,-5.2, 4.0,2019-05,MCQ
5325, 6.4,3.0, 21.4,2019-07,MCQ
5326, 0.0,1.9, 16.9,2019-08,MCQ
5327, 0.0,-2.9, 18.3,2019-09,MCQ
5328, 0.0,1.0, 14.9,2019-10,MCQ
5329, 0.3,-9.0, 5.3,2019-11,MCQ
5330, 0.1,-8.1, -4.9,2019-12,MCQ
5331, 0.0,-13.7, -0.9,2020-01,MCQ
5332, 3.4,-11.8, -3.0,2020-02,MCQ
5333, 2.8,-17.5, -0.5,2020-03,MCQ
5334, 0.0,-29.8, -7.5,2020-04,MCQ
5335, 0.0,-6.0, 12.6,2020-05,MCQ
5336, 0.0,-1.5, 14.8,2020-06,MCQ
5337, 15.4,7.7, 12.3,2020-07,MCQ
5338, 7.1,9.3, 26.6,2020-08,MCQ
5339, 0.0,6.4, 15.6,2020-09,MCQ
5340, 0.0,-0.3, 16.6,2020-10,MCQ
5341, 4.3,2.8, 7.8,2020-11,MCQ
5342, 0.0,-5.4, 6.1,2020-12,MCQ
5343, 3.8,-13.0, -5.6,2021-01,MCQ
5344, 0.7,-24.3, -15.7,2021-02,MCQ
5345, 1.5,-5.2, 0.8,2021-03,MCQ
5346, 2.2,-12.6, 1.5,2021-04,MCQ
5347, 0.0,-3.8, 11.1,2021-05,MCQ
5348, 0.0,12.4, 20.5,2021-06,MCQ
5349, 0.8,13.1, 21.6,2021-07,MCQ
5350, 0.0,7.9, 29.2,2021-08,MCQ
5351, 0.2,-0.4, 16.8,2021-09,MCQ
5352, 0.2,1.9, 7.5,2021-10,MCQ
5353, 0.0,-11.6, 9.4,2021-11,MCQ
5354, 1.5,-2.8, 0.0,2021-12,MCQ
5355, 2.0,-24.8, -6.8,2022-01,MCQ
5356, 0.2,-32.6, -18.9,2022-02,MCQ
5357, 2.9,-12.6, -7.5,2022-03,MCQ
5358, 1.2,-11.7, 3.1,2022-04,MCQ
5359, 0.0,-6.9, 11.5,2022-05,MCQ
5360, 0.3,-2.7, 20.2,2022-06,MCQ
5361, 1.4,3.5, 17.3,2022-07,MCQ
5362, 4.4,8.0, 21.1,2022-08,MCQ
5363, 0.0,-0.5, 18.2,2022-09,MCQ
5364, 0.0,3.3, 20.1,2022-10,MCQ
5365, 0.6,-16.3, -6.0,2022-11,MCQ
5366, 0.0,-34.0, -19.8,2022-12,MCQ
5367, 0.3,-7.0, -0.3,2023-01,MCQ
5368, 0.1,-20.2, -3.8,2023-03,MCQ
5369, 1.5,-8.9, 1.2,2023-04,MCQ
5370, 4.0,-1.2, 16.5,2023-05,MCQ
5371, 0.0,-3.3, 17.0,2023-06,MCQ
5372, 0.2,1.6, 16.3,2023-07,MCQ
5373, 9.7,8.4, 13.3,2023-08,MCQ
5374, 0.0,2.0, 22.4,2023-09,MCQ
5375, 0.0,-0.5, 9.8,2023-10,MCQ
5376, 1.2,-3.1, 5.8,2023-11,MCQ
5377, 0.0,-14.4, -5.2,2023-12,MCQ
5378, 2.0,-24.8, -16.1,2005-01,MOR
5379, 1.0,-4.6, -2.0,2005-02,MOR
5380, 0.0,-3.6, 1.7,2005-03,MOR
5381, 11.9,-3.3, -0.2,2005-04,MOR
5382, 0.0,-6.2, 4.1,2005-05,MOR
5383, 9.0,3.8, 5.2,2005-06,MOR
5384, 0.3,1.8, 16.2,2005-07,MOR
5385, 0.0,11.9, 29.1,2005-08,MOR
5386, 0.1,-4.0, 15.8,2005-09,MOR
5387, 12.1,-0.7, 4.4,2005-10,MOR
5388, 26.0,-2.5, 0.2,2005-11,MOR
5389, 1.0,-20.3, -11.8,2005-12,MOR
5390, 9.1,-4.2, -2.7,2006-01,MOR
5391, 2.0,-7.5, -3.7,2006-02,MOR
5392, 4.0,-8.1, -1.1,2006-03,MOR
5393, 0.0,-2.7, 5.1,2006-04,MOR
5394, 7.0,-3.2, 2.1,2006-05,MOR
5395, 0.0,7.4, 18.8,2006-06,MOR
5396, 0.0,11.8, 19.3,2006-07,MOR
5397, 0.0,5.8, 14.7,2006-08,MOR
5398, 0.9,1.9, 14.8,2006-09,MOR
5399, 0.0,3.3, 11.9,2006-10,MOR
5400, 0.0,-15.9, -6.3,2006-11,MOR
5401, 4.0,-13.8, -6.9,2006-12,MOR
5402, 3.0,-10.8, -4.4,2007-01,MOR
5403, 0.0,-17.5, -10.3,2007-02,MOR
5404, 0.0,-14.2, -7.7,2007-03,MOR
5405, 11.9,-7.5, -1.8,2007-04,MOR
5406, 0.0,2.8, 12.9,2007-05,MOR
5407, 0.9,8.7, 20.6,2007-06,MOR
5408, 0.0,3.9, 18.1,2007-07,MOR
5409, 0.0,7.3, 22.4,2007-08,MOR
5410, 0.0,9.5, 16.8,2007-09,MOR
5411, 25.6,0.0, 1.1,2007-10,MOR
5412, 0.0,-6.9, 1.1,2007-11,MOR
5413, 0.0,-22.2, -17.5,2007-12,MOR
5414, 0.0,-14.3, -8.5,2008-01,MOR
5415, 0.0,-9.8, -7.7,2008-02,MOR
5416, 5.1,-6.7, 0.6,2008-03,MOR
5417, 2.0,-10.3, -5.7,2008-04,MOR
5418, 0.0,-6.6, 3.1,2008-05,MOR
5419, 0.0,4.9, 9.7,2008-06,MOR
5420, 21.0,9.4, 20.2,2008-07,MOR
5421, 4.1,8.5, 14.1,2008-08,MOR
5422, 0.0,0.7, 6.7,2008-09,MOR
5423, 0.0,9.6, 20.7,2008-10,MOR
5424, 0.0,1.7, 9.6,2008-11,MOR
5425, 4.0,0.0, 3.8,2008-12,MOR
5426, 4.0,-12.8, -7.6,2009-01,MOR
5427, 0.9,-11.0, -7.0,2009-02,MOR
5428, 1.0,-5.3, 0.7,2009-03,MOR
5429, 7.0,-8.7, -4.9,2009-04,MOR
5430, 0.0,-7.5, 6.6,2009-05,MOR
5431, 0.0,1.3, 5.7,2009-06,MOR
5432, 0.0,2.5, 16.8,2009-07,MOR
5433, 0.0,12.5, 24.1,2009-08,MOR
5434, 0.0,13.2, 22.9,2009-09,MOR
5435, 0.7,-1.9, 1.1,2009-10,MOR
5436, 0.0,-6.6, -0.9,2009-11,MOR
5437, 2.0,-14.8, -6.9,2009-12,MOR
5438, 10.4,-6.5, -1.5,2010-01,MOR
5439, 1.0,-4.8, -3.4,2010-02,MOR
5440, 0.0,-4.1, 4.6,2010-03,MOR
5441, 1.0,-8.3, -1.3,2010-04,MOR
5442, 1.4,-2.3, 2.0,2010-05,MOR
5443, 14.9,-0.1, 6.8,2010-06,MOR
5444, 0.0,3.5, 12.2,2010-07,MOR
5445, 1.0,7.2, 17.1,2010-08,MOR
5446, 6.9,1.8, 8.6,2010-09,MOR
5447, 0.0,2.2, 17.0,2010-10,MOR
5448, 25.3,-1.8, 3.3,2010-11,MOR
5449, 0.9,-6.9, -4.8,2010-12,MOR
5450, 0.0,-20.6, -16.2,2011-01,MOR
5451, 0.0,-22.9, -13.1,2011-02,MOR
5452, 2.9,-10.0, -6.9,2011-03,MOR
5453, 12.4,-2.8, -0.2,2011-04,MOR
5454, 1.0,-6.2, 6.1,2011-05,MOR
5455, 1.0,0.7, 10.4,2011-06,MOR
5456, 0.2,4.0, 10.0,2011-07,MOR
5457, 0.0,11.0, 19.8,2011-08,MOR
5458, 8.0,1.1, 7.8,2011-09,MOR
5459, 3.0,8.8, 13.7,2011-10,MOR
5460, 0.1,-8.5, -1.3,2011-11,MOR
5461, 4.0,-8.4, -3.4,2011-12,MOR
5462, 0.0,-13.4, -4.9,2012-01,MOR
5463, 0.0,-6.1, -3.7,2012-02,MOR
5464, 0.0,-11.1, -5.4,2012-03,MOR
5465, 11.7,-5.9, 0.0,2012-04,MOR
5466, 6.9,-2.9, -0.2,2012-05,MOR
5467, 3.0,4.3, 8.9,2012-06,MOR
5468, 1.0,7.4, 12.2,2012-07,MOR
5469, 0.0,10.0, 19.5,2012-08,MOR
5470, 0.0,8.2, 14.2,2012-09,MOR
5471, 1.0,7.2, 14.4,2012-10,MOR
5472, 12.1,0.2, 5.4,2012-11,MOR
5473, 15.2,-3.5, 0.1,2012-12,MOR
5474, 0.0,-13.3, -3.6,2013-01,MOR
5475, 0.0,-3.8, -0.4,2013-02,MOR
5476, 27.0,-2.7, 1.5,2013-03,MOR
5477, 0.0,-1.3, 11.1,2013-04,MOR
5478, 0.1,-6.8, 4.6,2013-05,MOR
5479, 0.0,1.1, 9.8,2013-06,MOR
5480, 0.0,12.6, 26.4,2013-07,MOR
5481, 30.4,7.2, 16.4,2013-08,MOR
5482, 0.0,9.4, 23.7,2013-09,MOR
5483, 2.6,-1.7, 1.6,2013-10,MOR
5484, 0.0,-2.8, 0.8,2013-11,MOR
5485, 10.8,-3.2, -2.2,2013-12,MOR
5486, 0.0,-7.2, -2.8,2014-01,MOR
5487, 0.0,-18.9, -12.3,2014-02,MOR
5488, 0.0,-31.4, -21.8,2014-03,MOR
5489, 1.0,-8.9, 3.4,2014-04,MOR
5490, 0.0,3.9, 16.3,2014-05,MOR
5491, 0.0,3.1, 14.5,2014-06,MOR
5492, 0.0,7.7, 18.3,2014-07,MOR
5493, 0.0,13.5, 25.0,2014-08,MOR
5494, 0.0,4.5, 8.9,2014-09,MOR
5495, 2.2,0.5, 5.5,2014-10,MOR
5496, 5.0,-2.4, 4.5,2014-11,MOR
5497, 0.0,-18.3, -15.2,2014-12,MOR
5498, 0.0,-17.7, -11.7,2015-01,MOR
5499, 1.0,-9.6, -5.4,2015-02,MOR
5500, 0.0,-11.9, -2.6,2015-03,MOR
5501, 0.0,-5.0, 0.2,2015-04,MOR
5502, 0.0,2.9, 9.7,2015-05,MOR
5503, 2.5,7.7, 19.7,2015-06,MOR
5504, 0.0,12.5, 24.0,2015-07,MOR
5505, 0.0,13.6, 26.4,2015-08,MOR
5506, 0.0,6.6, 13.0,2015-09,MOR
5507, 0.0,6.8, 17.5,2015-10,MOR
5508, 22.0,-1.7, 1.3,2015-11,MOR
5509, 0.0,-11.5, -5.6,2015-12,MOR
5510, 0.0,-19.7, -5.7,2016-01,MOR
5511, 0.0,-9.9, -7.0,2016-02,MOR
5512, 17.0,-6.0, -1.0,2016-03,MOR
5513, 0.0,-0.4, 11.5,2016-04,MOR
5514, 0.0,-0.2, 15.1,2016-05,MOR
5515, 0.0,6.6, 15.9,2016-06,MOR
5516, 0.0,10.4, 21.8,2016-07,MOR
5517, 0.0,5.0, 18.6,2016-08,MOR
5518, 0.0,7.9, 15.7,2016-09,MOR
5519, 10.0,1.0, 7.5,2016-10,MOR
5520, 6.0,-1.2, 0.8,2016-11,MOR
5521, 0.0,-7.3, -4.4,2016-12,MOR
5522, 3.0,-21.3, -10.4,2017-01,MOR
5523, 0.0,-18.8, -11.0,2017-02,MOR
5524, 9.0,-11.6, -4.6,2017-03,MOR
5525, 4.0,-1.3, 0.5,2017-04,MOR
5526, 0.0,-3.0, 6.0,2017-05,MOR
5527, 10.0,5.2, 9.6,2017-06,MOR
5528, 0.0,12.4, 21.7,2017-07,MOR
5529, 0.0,9.5, 25.2,2017-08,MOR
5530, 0.0,10.9, 21.9,2017-09,MOR
5531, 4.0,-1.2, 5.0,2017-10,MOR
5532, 8.0,-8.8, -0.8,2017-11,MOR
5533, 7.0,-5.8, -4.2,2017-12,MOR
5534, 0.0,-17.6, -11.8,2018-01,MOR
5535, 7.0,-9.2, -5.5,2018-02,MOR
5536, 3.6,-8.7, -3.8,2018-03,MOR
5537, 10.0,-13.5, -3.9,2018-04,MOR
5538, 4.1,-0.4, 5.9,2018-05,MOR
5539, 5.0,0.5, 5.8,2018-06,MOR
5540, 11.0,5.0, 10.7,2018-07,MOR
5541, 0.0,13.4, 25.6,2018-08,MOR
5542, 0.0,6.3, 14.4,2018-09,MOR
5543, 1.0,6.6, 15.0,2018-10,MOR
5544, 9.0,-0.5, 3.6,2018-11,MOR
5545, 5.0,-8.6, -3.6,2018-12,MOR
5546, 0.0,-13.3, -9.2,2019-01,MOR
5547, 12.0,-1.9, 0.1,2019-02,MOR
5548, 5.0,-25.6, -10.9,2019-03,MOR
5549, 0.0,-3.4, 4.1,2019-04,MOR
5550, 9.0,-6.2, 2.2,2019-05,MOR
5551, 0.0,8.6, 18.0,2019-07,MOR
5552, 0.0,13.4, 22.4,2019-08,MOR
5553, 0.0,7.7, 20.1,2019-09,MOR
5554, 0.0,-8.6, 1.9,2019-10,MOR
5555, 0.0,-9.8, -1.3,2019-11,MOR
5556, 1.5,-12.7, -4.8,2019-12,MOR
5557, 8.7,-3.3, -1.5,2020-01,MOR
5558, 30.9,-8.3, 1.9,2020-02,MOR
5559, 0.1,-7.7, -3.3,2020-03,MOR
5560, 1.2,-19.9, -9.2,2020-04,MOR
5561, 0.0,-0.1, 7.0,2020-05,MOR
5562, 3.0,2.5, 9.9,2020-06,MOR
5563, 17.8,3.2, 5.4,2020-07,MOR
5564, 0.0,14.3, 28.8,2020-08,MOR
5565, 0.0,7.2, 16.4,2020-09,MOR
5566, 0.0,7.5, 15.2,2020-10,MOR
5567, 0.4,-1.8, 7.4,2020-11,MOR
5568, 0.1,-8.7, 0.3,2020-12,MOR
5569, 7.4,-5.4, -2.7,2021-01,MOR
5570, 1.5,-2.0, 3.6,2021-02,MOR
5571, 2.2,-4.6, -0.8,2021-03,MOR
5572, 0.0,-2.0, 6.0,2021-04,MOR
5573, 0.5,-0.4, 8.5,2021-05,MOR
5574, 0.1,10.7, 21.5,2021-06,MOR
5575, 0.0,16.8, 29.6,2021-07,MOR
5576, 3.3,14.2, 28.5,2021-08,MOR
5577, 0.0,1.6, 8.6,2021-09,MOR
5578, 0.2,1.6, 10.1,2021-10,MOR
5579, 0.0,-8.3, 6.0,2021-11,MOR
5580, 57.2,2.8, 4.9,2021-12,MOR
5581, 0.0,-22.7, -15.6,2022-01,MOR
5582, 0.6,-26.5, -10.5,2022-02,MOR
5583, 32.7,0.0, 2.1,2022-03,MOR
5584, 0.0,-6.9, 2.9,2022-04,MOR
5585, 0.0,-0.5, 7.6,2022-05,MOR
5586, 0.0,1.8, 14.2,2022-06,MOR
5587, 0.0,7.1, 20.1,2022-07,MOR
5588, 0.0,17.3, 25.3,2022-08,MOR
5589, 0.0,15.1, 24.7,2022-09,MOR
5590, 0.0,5.6, 18.2,2022-10,MOR
5591, 28.9,-5.7, 0.8,2022-11,MOR
5592, 1.6,-12.8, -7.2,2022-12,MOR
5593, 0.2,-8.5, -1.8,2023-01,MOR
5594, 0.5,-11.9, -5.3,2023-03,MOR
5595, 9.1,-5.6, -2.3,2023-04,MOR
5596, 0.1,7.4, 20.9,2023-05,MOR
5597, 0.0,6.1, 14.6,2023-06,MOR
5598, 0.0,13.6, 21.6,2023-07,MOR
5599, 0.0,11.8, 24.1,2023-08,MOR
5600, 0.4,5.7, 20.1,2023-09,MOR
5601, 2.1,-0.3, 5.6,2023-10,MOR
5602, 3.2,-2.7, 3.2,2023-11,MOR
5603, 1.3,-10.1, -7.8,2023-12,MOR
5604, 0.0,-15.3, -9.4,2005-01,ILL
5605, 1.0,0.2, 3.6,2005-02,ILL
5606, 0.0,-1.2, 6.9,2005-03,ILL
5607, 0.4,0.1, 6.6,2005-04,ILL
5608, 0.0,-1.2, 19.7,2005-05,ILL
5609, 6.9,9.3, 14.2,2005-06,ILL
5610, 0.0,9.7, 20.2,2005-07,ILL
5611, None,8.5, 24.6,2005-08,ILL
5612, 0.7,8.9, 20.7,2005-09,ILL
5613, 3.6,5.1, 12.2,2005-10,ILL
5614, 4.6,3.2, 4.8,2005-11,ILL
5615, 0.9,-9.0, -4.0,2005-12,ILL
5616, 0.9,-0.4, 1.4,2006-01,ILL
5617, 8.7,-0.3, 1.1,2006-02,ILL
