ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,Station,Year,Month
 0.0,9.0, 29.6,BAR,2014,08
 0.0,0.1, 13.3,BAR,2014,09
 3.0,0.2, 7.7,BAR,2014,10
 0.0,-1.3, 1.3,BAR,2014,11
 0.0,-22.6, -17.9,BAR,2014,12
 6.8,-11.2, -3.5,BAR,2015,01
 14.0,-9.3, -4.8,BAR,2015,02
 0.0,-13.7, 2.6,BAR,2015,03
 4.7,-4.8, 3.3,BAR,2015,04
 4.0,-1.0, 11.3,BAR,2015,05
 2.0,7.3, 20.5,BAR,2015,06
 0.0,9.1, 24.8,BAR,2015,07
 0.0,6.8, 27.8,BAR,2015,08
 0.0,5.1, 10.1,BAR,2015,09
 0.0,2.3, 23.7,BAR,2015,10
 15.0,-1.1, 0.4,BAR,2015,11
 0.0,-16.8, -8.5,BAR,2015,12
 0.0,-10.2, 0.4,BAR,2016,01
 4.0,-9.9, -3.7,BAR,2016,02
 12.0,-6.4, -2.4,BAR,2016,03
 0.0,-1.7, 16.2,BAR,2016,04
 0.0,-1.6, 14.7,BAR,2016,05
 5.0,5.2, 14.5,BAR,2016,06
 1.0,6.5, 20.0,BAR,2016,07
 0.0,2.4, 18.8,BAR,2016,08
 15.0,4.8, 11.6,BAR,2016,09
 6.0,-0.6, 10.2,BAR,2016,10
 3.0,-1.6, 1.5,BAR,2016,11
 5.0,-10.8, -3.5,BAR,2016,12
 2.0,-18.4, -10.4,BAR,2017,01
 0.0,-20.7, -7.4,BAR,2017,02
 9.0,-10.3, -4.4,BAR,2017,03
 17.0,-3.5, 3.3,BAR,2017,04
 3.0,-4.4, 5.7,BAR,2017,05
 14.0,2.5, 11.0,BAR,2017,06
 0.0,7.9, 23.2,BAR,2017,07
 0.0,8.0, 23.5,BAR,2017,08
 0.0,4.7, 23.4,BAR,2017,09
 4.0,-0.6, 2.7,BAR,2017,10
 2.0,-3.4, 1.0,BAR,2017,11
 4.0,-5.7, -3.1,BAR,2017,12
 0.0,-19.5, -2.8,BAR,2018,01
 6.0,-8.6, -3.6,BAR,2018,02
 6.0,-6.2, -2.3,BAR,2018,03
 6.0,-8.7, 1.1,BAR,2018,04
 2.0,-1.7, 8.1,BAR,2018,05
 0.0,-0.3, 10.1,BAR,2018,06
 8.0,3.5, 13.0,BAR,2018,07
 0.0,10.9, 24.5,BAR,2018,08
 0.0,0.8, 12.4,BAR,2018,09
 12.0,-0.3, 3.8,BAR,2018,10
 18.0,-0.3, 0.2,BAR,2018,11
 0.0,-10.6, -1.4,BAR,2018,12
 3.0,-10.0, -5.5,BAR,2019,01
 8.0,-5.2, -0.8,BAR,2019,02
 5.0,-10.5, -5.7,BAR,2019,03
 0.0,-6.2, 9.4,BAR,2019,04
 4.9,-2.7, 3.8,BAR,2019,05
 0.0,4.9, 22.8,BAR,2019,06
 0.0,2.7, 19.5,BAR,2019,07
 0.0,6.6, 22.7,BAR,2019,08
 0.0,6.7, 19.2,BAR,2019,09
 0.1,-2.9, 5.3,BAR,2019,10
 0.0,-11.7, 3.4,BAR,2019,11
 2.7,-15.1, -8.8,BAR,2019,12
 5.1,-5.2, -0.2,BAR,2020,01
 5.0,-9.1, 2.0,BAR,2020,02
 1.1,-7.5, -1.7,BAR,2020,03
 1.5,-15.2, -6.0,BAR,2020,04
 0.4,-3.4, 9.7,BAR,2020,05
 1.9,-0.8, 10.9,BAR,2020,06
 7.9,3.4, 8.4,BAR,2020,07
 0.0,11.8, 27.7,BAR,2020,08
 0.0,6.0, 18.0,BAR,2020,09
 0.0,3.8, 17.8,BAR,2020,10
 0.0,-5.8, 5.0,BAR,2020,11
 0.3,-12.0, -1.4,BAR,2020,12
 5.0,-5.4, -1.6,BAR,2021,01
 5.0,-2.1, 1.0,BAR,2021,02
 0.1,-5.3, 0.7,BAR,2021,03
 0.1,-2.8, 7.9,BAR,2021,04
 0.0,-2.4, 6.3,BAR,2021,05
 0.5,6.4, 23.0,BAR,2021,06
 1.1,11.5, 30.8,BAR,2021,07
 1.4,13.3, 22.1,BAR,2021,08
 0.0,0.4, 7.1,BAR,2021,09
 0.2,-1.6, 9.8,BAR,2021,10
 0.0,-10.7, 2.5,BAR,2021,11
 0.1,0.0, 3.0,BAR,2021,12
 0.0,-27.1, -18.2,BAR,2022,01
 8.4,-16.3, -8.8,BAR,2022,02
 2.8,-1.4, 2.8,BAR,2022,03
 0.7,-10.2, 3.0,BAR,2022,04
 0.0,-3.7, 8.6,BAR,2022,05
 0.3,-0.7, 13.9,BAR,2022,06
 6.0,5.3, 17.2,BAR,2022,07
 1.0,7.6, 25.7,BAR,2022,08
 0.3,9.4, 23.9,BAR,2022,09
 0.0,4.5, 20.5,BAR,2022,10
 0.3,-4.2, -1.1,BAR,2022,11
 2.4,-21.6, -10.5,BAR,2022,12
 1.3,-11.9, -2.6,BAR,2023,01
 1.7,-10.5, -6.2,BAR,2023,03
 6.8,-5.8, -0.9,BAR,2023,04
 0.0,1.8, 18.7,BAR,2023,05
 0.0,4.6, 18.3,BAR,2023,06
 5.9,3.8, 19.8,BAR,2023,07
 0.0,3.9, 23.9,BAR,2023,08
 0.1,5.2, 17.2,BAR,2023,09
 0.0,-2.0, 10.9,BAR,2023,10
 0.0,-8.3, 2.5,BAR,2023,11
 1.5,-10.6, -7.6,BAR,2023,12
 6.5,-26.6, -15.7,PAK,2005,01
 4.4,3.0, 8.0,PAK,2005,02
 0.5,-5.8, 10.4,PAK,2005,03
 0.8,-0.7, 6.6,PAK,2005,04
 0.0,-1.4, 14.0,PAK,2005,05
 0.0,10.0, 17.2,PAK,2005,06
 0.9,7.7, 20.2,PAK,2005,07
 3.8,10.7, 16.1,PAK,2005,08
 3.7,5.0, 17.0,PAK,2005,09
 0.5,0.0, 9.8,PAK,2005,10
 0.6,-3.2, 5.0,PAK,2005,11
 1.1,-18.5, -8.2,PAK,2005,12
 1.3,-1.5, 1.7,PAK,2006,01
 4.1,-3.9, 2.0,PAK,2006,02
 0.0,-11.2, -2.8,PAK,2006,03
 2.7,-0.1, 10.0,PAK,2006,04
 0.0,-1.1, 10.1,PAK,2006,05
 5.0,11.4, 22.6,PAK,2006,06
 0.1,7.0, 28.2,PAK,2006,07
 0.0,9.6, 19.3,PAK,2006,08
 0.0,5.1, 23.3,PAK,2006,09
 0.5,-2.0, 8.2,PAK,2006,10
 0.2,-8.5, -2.7,PAK,2006,11
 0.0,-19.7, -11.6,PAK,2006,12
 16.3,-0.9, 2.6,PAK,2007,01
 0.0,-14.2, -1.0,PAK,2007,02
 0.0,-14.8, -2.9,PAK,2007,03
 0.3,-12.0, -3.2,PAK,2007,04
 0.4,-1.1, 13.2,PAK,2007,05
 0.0,5.8, 25.5,PAK,2007,06
 0.3,8.5, 20.0,PAK,2007,07
 0.0,6.3, 23.6,PAK,2007,08
 0.0,6.1, 18.6,PAK,2007,09
 2.1,6.4, 11.5,PAK,2007,10
 0.0,-1.4, 7.8,PAK,2007,11
 0.0,-20.2, -10.7,PAK,2007,12
 4.2,-11.5, -7.7,PAK,2008,01
 0.0,-26.8, -17.7,PAK,2008,02
 0.0,-0.1, 5.2,PAK,2008,03
 1.0,-10.9, 3.9,PAK,2008,04
 1.5,-0.2, 6.9,PAK,2008,05
 0.0,6.0, 24.5,PAK,2008,06
 0.6,10.7, 30.5,PAK,2008,07
 3.0,11.1, 16.4,PAK,2008,08
 0.0,4.2, 15.6,PAK,2008,09
 0.0,4.0, 22.7,PAK,2008,10
 0.5,2.7, 6.4,PAK,2008,11
 0.3,-15.5, -4.5,PAK,2009,03
 1.5,-10.5, 1.8,PAK,2009,04
 0.0,-3.3, 17.8,PAK,2009,05
 0.0,4.2, 19.0,PAK,2009,06
 1.1,7.5, 16.9,PAK,2009,07
 0.0,16.5, 30.4,PAK,2009,08
 3.4,6.4, 25.2,PAK,2009,09
 2.8,1.0, 8.5,PAK,2009,10
 0.0,-14.5, -6.6,PAK,2009,12
 5.8,-18.7, -14.4,PAK,2010,01
 0.0,-5.6, -1.1,PAK,2010,02
 0.0,-1.0, 7.0,PAK,2010,03
 3.0,-4.6, 5.0,PAK,2010,04
 0.0,4.0, 13.4,PAK,2010,05
 0.2,2.6, 18.2,PAK,2010,06
 1.8,6.2, 17.4,PAK,2010,07
 0.0,10.8, 25.3,PAK,2010,08
 0.1,8.9, 15.4,PAK,2010,09
 0.0,-1.3, 20.4,PAK,2010,10
 3.8,3.3, 10.7,PAK,2010,11
 2.6,-5.1, 0.9,PAK,2010,12
 0.0,-13.8, -6.9,PAK,2011,01
 0.0,-24.2, -6.7,PAK,2011,02
 0.0,-25.7, -15.0,PAK,2011,03
 0.0,-2.8, 6.8,PAK,2011,04
 1.5,-2.1, 11.0,PAK,2011,05
 0.0,3.1, 23.4,PAK,2011,06
 1.2,6.7, 15.6,PAK,2011,07
 0.0,8.6, 19.3,PAK,2011,08
 0.7,-4.2, 1.5,PAK,2011,12
 9.9,-22.4, -9.4,PAK,2012,01
 0.0,-6.6, 1.5,PAK,2012,02
 0.0,-6.5, 8.3,PAK,2012,04
 0.0,0.4, 10.8,PAK,2012,05
 6.4,2.2, 15.7,PAK,2012,06
 0.0,7.7, 17.7,PAK,2012,08
 3.8,7.8, 12.8,PAK,2012,09
 2.5,6.6, 16.3,PAK,2012,10
 0.5,-4.9, -1.4,PAK,2012,11
 6.6,-16.0, -13.9,PAK,2012,12
 0.4,-16.5, -7.1,PAK,2013,01
 1.9,-3.9, 1.7,PAK,2013,02
 0.3,-11.3, 0.7,PAK,2013,03
 0.0,-7.1, 12.4,PAK,2013,04
 2.7,-4.2, 6.9,PAK,2013,05
 0.0,5.4, 16.5,PAK,2013,06
 1.4,12.8, 29.9,PAK,2013,07
 0.0,12.1, 28.9,PAK,2013,08
 0.0,8.0, 23.2,PAK,2013,09
 2.8,4.3, 7.9,PAK,2013,10
 0.0,-4.1, 6.8,PAK,2013,11
 14.9,-15.6, 1.6,PAK,2013,12
 13.9,-9.6, 0.9,PAK,2014,01
 0.2,-24.0, -13.6,PAK,2014,02
 0.0,-24.1, -10.9,PAK,2014,03
 0.0,-16.4, 6.2,PAK,2014,04
 0.0,-0.4, 18.9,PAK,2014,05
 0.0,7.7, 20.1,PAK,2014,06
 0.0,5.4, 26.0,PAK,2014,07
 0.0,5.4, 29.0,PAK,2014,08
 4.4,8.7, 17.5,PAK,2014,09
 0.0,-0.7, 9.6,PAK,2014,10
 0.0,1.2, 2.8,PAK,2014,11
 4.1,-16.6, -11.5,PAK,2014,12
 7.2,-10.5, -4.5,PAK,2015,01
 0.0,-11.2, -6.8,PAK,2015,02
 0.0,-9.8, 2.3,PAK,2015,03
 1.0,-3.1, 9.1,PAK,2015,04
 0.0,-0.1, 8.9,PAK,2015,05
 0.0,4.4, 19.0,PAK,2015,06
 0.0,10.3, 26.9,PAK,2015,07
 0.0,8.2, 21.2,PAK,2015,08
 8.4,4.1, 13.1,PAK,2015,09
 0.0,8.9, 20.3,PAK,2015,10
 9.0,0.6, 1.8,PAK,2015,11
 0.0,-18.3, -2.6,PAK,2015,12
 8.0,-22.6, -13.4,PAK,2016,01
 0.0,-7.3, -1.2,PAK,2016,02
 0.0,-2.4, 3.1,PAK,2016,03
 0.0,-3.4, 16.5,PAK,2016,04
 0.0,5.0, 21.3,PAK,2016,05
 3.0,9.4, 18.3,PAK,2016,06
 0.0,10.6, 21.0,PAK,2016,07
 0.0,11.0, 24.4,PAK,2016,08
 0.0,9.3, 14.1,PAK,2016,09
 0.0,1.5, 6.2,PAK,2016,10
 5.1,-0.4, 3.4,PAK,2016,11
 3.0,-6.7, -0.7,PAK,2016,12
 0.0,-18.4, -9.1,PAK,2017,01
 0.0,-21.4, -9.0,PAK,2017,02
 3.0,-12.5, -0.6,PAK,2017,03
 0.0,1.3, 10.5,PAK,2017,04
 0.0,0.2, 8.9,PAK,2017,05
 1.0,9.1, 17.6,PAK,2017,06
 0.0,8.7, 24.3,PAK,2017,07
 0.0,6.2, 25.7,PAK,2017,08
 0.0,9.9, 20.8,PAK,2017,09
 4.8,-0.9, 9.3,PAK,2017,10
 0.0,-7.0, 1.2,PAK,2017,11
 0.9,-9.8, 1.2,PAK,2017,12
 0.3,-22.7, -9.8,PAK,2018,01
 6.7,-15.4, -13.8,PAK,2018,02
 0.3,-10.0, -1.4,PAK,2018,03
 0.0,-11.7, 3.8,PAK,2018,04
 0.0,-2.5, 16.1,PAK,2018,05
 0.0,4.6, 15.8,PAK,2018,06
 1.5,7.5, 15.2,PAK,2018,07
 13.5,13.4, 25.6,PAK,2018,08
 0.0,3.3, 16.6,PAK,2018,09
 0.0,-5.4, 4.9,PAK,2018,10
 10.2,-0.5, 1.0,PAK,2018,11
 0.0,-4.9, 2.2,PAK,2018,12
 1.5,-3.9, -0.1,PAK,2019,01
 9.6,-22.1, -14.9,PAK,2019,02
 0.0,-20.7, -6.4,PAK,2019,03
 0.0,-5.4, 13.9,PAK,2019,04
 2.0,-0.7, 9.9,PAK,2019,05
 0.0,8.6, 20.7,PAK,2019,07
 0.0,8.8, 18.2,PAK,2019,08
 0.4,4.5, 19.4,PAK,2019,09
 0.6,-0.9, 11.4,PAK,2019,10
 1.1,-0.9, 3.1,PAK,2019,11
 0.0,-18.6, -6.6,PAK,2019,12
 0.8,-3.8, 2.0,PAK,2020,01
 0.0,-10.7, 3.4,PAK,2020,02
 3.9,-10.1, 0.3,PAK,2020,03
 0.0,-16.6, -2.1,PAK,2020,04
 0.0,-0.9, 15.0,PAK,2020,05
 0.0,4.9, 16.6,PAK,2020,06
 11.8,12.0, 18.6,PAK,2020,07
 0.0,12.6, 27.4,PAK,2020,08
 0.0,8.7, 17.8,PAK,2020,09
 0.0,-7.1, 3.4,PAK,2021,11
 0.8,-0.7, 5.1,PAK,2021,12
 1.8,-19.6, -6.6,PAK,2022,01
 0.0,-26.1, -9.6,PAK,2022,02
 2.2,-1.7, 2.3,PAK,2022,03
 3.3,-6.6, 2.9,PAK,2022,04
 0.0,-0.5, 15.6,PAK,2022,05
 0.0,2.1, 23.8,PAK,2022,06
 6.7,9.1, 20.4,PAK,2022,07
 0.0,11.0, 26.6,PAK,2022,08
 0.0,5.2, 22.2,PAK,2022,09
 0.0,1.6, 22.3,PAK,2022,10
 0.0,-10.3, -0.4,PAK,2022,11
 0.0,-27.4, -20.0,PAK,2022,12
 0.0,-7.2, -1.2,PAK,2023,01
 4.3,-21.6, -2.2,PAK,2023,03
 1.3,-3.6, 4.7,PAK,2023,04
 0.1,0.9, 18.5,PAK,2023,05
 0.0,0.2, 20.3,PAK,2023,06
 0.1,6.8, 17.8,PAK,2023,07
 0.0,5.3, 23.8,PAK,2023,08
 0.0,3.8, 24.3,PAK,2023,09
 6.8,2.7, 8.1,PAK,2023,10
 0.0,-4.1, 4.2,PAK,2023,11
 1.3,-6.1, -3.6,PAK,2023,12
 7.3,-19.0, -5.9,FST,2005,01
 0.0,0.6, 11.4,FST,2005,02
 0.0,1.4, 14.7,FST,2005,03
 0.6,7.3, 14.1,FST,2005,04
 0.0,7.5, 16.6,FST,2005,05
 4.0,12.2, 15.7,FST,2005,06
 0.4,12.9, 28.0,FST,2005,07
 0.0,12.2, 31.9,FST,2005,08
 0.0,5.8, 26.6,FST,2005,09
 2.4,8.3, 14.5,FST,2005,10
 17.5,3.4, 8.2,FST,2005,11
 2.3,-7.8, -0.9,FST,2005,12
 1.3,3.0, 6.1,FST,2006,01
 0.4,0.5, 10.0,FST,2006,02
 0.0,-0.8, 8.1,FST,2006,03
 0.0,0.6, 13.9,FST,2006,04
 0.0,4.4, 11.4,FST,2006,05
 0.0,8.5, 27.3,FST,2006,06
 0.2,12.9, 25.3,FST,2006,07
 0.0,7.3, 25.3,FST,2006,08
 0.0,2.0, 24.2,FST,2006,09
 0.2,4.9, 21.6,FST,2006,10
 0.0,-13.6, -0.1,FST,2006,11
 0.0,-18.9, -5.5,FST,2006,12
 0.2,-6.3, 0.8,FST,2007,01
 0.8,-14.5, -3.3,FST,2007,02
 0.1,-4.6, 3.1,FST,2007,03
 0.2,1.4, 10.8,FST,2007,04
 0.0,10.0, 19.4,FST,2007,05
 0.0,8.5, 33.7,FST,2007,06
 0.0,7.0, 27.7,FST,2007,07
 0.0,10.1, 31.5,FST,2007,08
 0.4,11.5, 25.9,FST,2007,09
 1.4,7.9, 13.7,FST,2007,10
 0.0,-3.5, 11.5,FST,2007,11
 0.4,-15.8, -8.2,FST,2007,12
 0.0,-17.4, -6.4,FST,2008,01
 0.0,-6.1, 2.3,FST,2008,02
 1.0,-0.3, 11.0,FST,2008,03
 0.2,-3.2, 7.6,FST,2008,04
 0.0,-2.0, 14.7,FST,2008,05
 1.0,7.9, 19.3,FST,2008,06
 4.8,16.6, 29.8,FST,2008,07
 0.0,8.4, 24.9,FST,2008,08
 0.2,6.9, 17.9,FST,2008,09
 0.1,5.8, 25.1,FST,2008,10
 0.4,1.1, 16.2,FST,2008,11
 0.0,-1.8, 10.9,FST,2008,12
 2.9,-14.5, -6.1,FST,2009,01
 0.0,-4.3, 4.0,FST,2009,03
 0.0,-2.5, 7.2,FST,2009,04
 0.0,1.2, 16.9,FST,2009,05
 0.0,7.3, 19.4,FST,2009,06
 0.0,7.8, 29.3,FST,2009,07
 0.0,13.4, 33.9,FST,2009,08
 0.0,12.8, 31.4,FST,2009,09
 0.0,1.4, 13.8,FST,2009,10
 0.0,-2.4, 11.7,FST,2009,11
 0.0,-7.8, 3.0,FST,2009,12
 1.1,-4.6, 3.5,FST,2010,01
 0.0,-0.1, 4.2,FST,2010,02
 0.0,-3.1, 12.8,FST,2010,03
 0.0,-3.7, 9.3,FST,2010,04
 0.4,1.8, 13.2,FST,2010,05
 4.4,9.3, 17.8,FST,2010,06
 0.0,6.5, 21.7,FST,2010,07
 0.0,11.1, 25.9,FST,2010,08
 2.0,6.7, 19.0,FST,2010,09
 0.0,2.8, 22.5,FST,2010,10
 0.0,5.9, 11.4,FST,2010,11
 0.4,-2.8, 0.8,FST,2010,12
 0.0,-17.6, -11.4,FST,2011,01
 0.0,-25.6, -9.8,FST,2011,02
 3.6,-8.1, -1.8,FST,2011,03
 7.8,1.8, 11.4,FST,2011,04
 0.1,-0.3, 19.0,FST,2011,05
 5.3,7.8, 19.6,FST,2011,06
 0.6,8.0, 23.8,FST,2011,07
 0.0,12.6, 32.0,FST,2011,08
 0.0,0.1, 5.8,FST,2011,12
 0.0,0.8, 6.4,FST,2012,01
 0.0,1.1, 5.2,FST,2012,02
 0.5,3.2, 9.8,FST,2012,04
 0.8,7.5, 14.9,FST,2012,05
 4.0,8.5, 19.6,FST,2012,06
 0.1,11.8, 29.5,FST,2012,08
 0.0,8.6, 24.4,FST,2012,09
 0.0,3.7, 24.6,FST,2012,10
 1.7,7.4, 12.6,FST,2012,11
 1.4,6.1, 9.3,FST,2012,12
 0.0,-6.3, -2.7,FST,2013,01
 0.0,-6.9, 8.4,FST,2013,02
 0.0,5.3, 12.1,FST,2013,03
 0.0,-0.3, 21.4,FST,2013,04
 0.0,-2.8, 16.6,FST,2013,05
 0.0,6.5, 18.2,FST,2013,06
 0.0,14.6, 34.8,FST,2013,07
 15.9,15.0, 26.3,FST,2013,08
 0.0,8.4, 29.8,FST,2013,09
 0.6,5.3, 14.2,FST,2013,10
 0.0,-3.4, 11.8,FST,2013,11
 5.4,1.9, 5.4,FST,2013,12
 0.0,-9.3, 0.1,FST,2014,01
 0.0,-22.1, -5.6,FST,2014,02
 1.0,-15.9, -10.7,FST,2014,03
 0.0,-3.6, 13.5,FST,2014,04
 0.0,4.5, 27.2,FST,2014,05
 0.4,7.0, 24.0,FST,2014,06
 0.0,9.9, 30.0,FST,2014,07
 0.0,12.6, 34.0,FST,2014,08
 0.0,9.8, 22.5,FST,2014,09
 1.6,4.1, 16.1,FST,2014,10
 3.1,4.8, 9.6,FST,2014,11
 0.9,-20.2, -11.9,FST,2014,12
 0.0,-18.1, -10.0,FST,2015,01
 0.0,-1.2, 1.6,FST,2015,02
 0.0,-9.9, 6.1,FST,2015,03
 0.0,1.9, 12.8,FST,2015,04
 0.0,9.5, 21.2,FST,2015,05
 2.7,10.5, 28.4,FST,2015,06
 0.6,16.0, 33.1,FST,2015,07
 0.0,10.1, 37.3,FST,2015,08
 0.1,13.2, 22.5,FST,2015,09
 0.0,2.3, 16.6,FST,2015,10
 3.0,5.5, 11.1,FST,2015,11
 0.0,-7.6, -4.7,FST,2015,12
 0.8,-10.5, -8.7,FST,2016,01
 0.0,-5.9, 4.8,FST,2016,02
 3.6,-2.5, 5.1,FST,2016,03
 0.0,-0.5, 21.4,FST,2016,04
 0.0,2.5, 24.3,FST,2016,05
 0.0,7.1, 23.5,FST,2016,06
 0.0,13.5, 31.5,FST,2016,07
 0.0,8.0, 28.6,FST,2016,08
 0.0,16.9, 24.2,FST,2016,09
 8.5,7.2, 15.4,FST,2016,10
 0.0,6.6, 11.3,FST,2016,11
 0.0,-2.8, 3.4,FST,2016,12
 0.2,-11.0, -2.8,FST,2017,01
 0.0,-17.2, -2.8,FST,2017,02
 0.3,-3.4, 3.8,FST,2017,03
 0.0,2.1, 12.3,FST,2017,04
 0.1,-0.1, 16.7,FST,2017,05
 8.8,12.8, 18.9,FST,2017,06
 0.5,14.9, 31.0,FST,2017,07
 0.0,12.6, 35.0,FST,2017,08
 0.0,8.6, 32.8,FST,2017,09
 2.7,2.7, 16.4,FST,2017,10
 1.8,0.6, 5.6,FST,2017,11
 0.1,0.2, 5.9,FST,2017,12
 0.1,-18.2, -13.5,FST,2018,01
 3.4,-3.7, 3.3,FST,2018,02
 0.0,0.9, 4.0,FST,2018,03
 0.0,-4.7, 3.8,FST,2018,04
 0.4,5.4, 17.1,FST,2018,05
 3.5,10.6, 17.0,FST,2018,06
 0.0,11.8, 21.1,FST,2018,07
 0.0,15.3, 35.2,FST,2018,08
 0.0,11.4, 25.4,FST,2018,09
 0.0,5.5, 14.4,FST,2018,10
 0.1,0.3, 9.8,FST,2018,11
 4.3,0.2, 3.2,FST,2018,12
 0.0,-8.7, -4.2,FST,2019,01
 2.0,0.0, 5.1,FST,2019,02
 0.0,-10.9, -2.0,FST,2019,03
 0.0,1.6, 15.2,FST,2019,04
 0.1,0.3, 13.0,FST,2019,05
 0.0,9.0, 29.9,FST,2019,07
 0.0,11.0, 32.4,FST,2019,08
 0.3,13.8, 29.1,FST,2019,09
 0.0,-0.3, 12.5,FST,2019,10
 0.0,-12.0, 4.4,FST,2019,11
 0.0,-12.9, -4.6,FST,2019,12
 4.3,-0.2, 2.3,FST,2020,01
 0.0,1.0, 12.1,FST,2020,02
 0.0,-2.1, 9.5,FST,2020,03
 0.1,-3.5, 2.0,FST,2020,04
 0.0,3.4, 17.2,FST,2020,05
 0.4,6.4, 19.7,FST,2020,06
 0.8,12.6, 17.1,FST,2020,07
 0.0,19.9, 37.6,FST,2020,08
 0.0,11.8, 29.0,FST,2020,09
 None,0.5, 5.2,FST,2023,04
 None,5.2, 26.8,FST,2023,05
 None,15.0, 29.3,FST,2023,06
 None,11.6, 30.8,FST,2023,07
 None,6.8, 31.7,FST,2023,08
 None,11.8, 26.0,FST,2023,09
 None,3.4, 17.5,FST,2023,10
 0.0,-36.7, -25.5,ING,2005,01
 0.0,-4.3, 4.4,ING,2005,02
 0.0,-15.3, 4.6,ING,2005,03
 0.0,-6.4, 4.9,ING,2005,04
 0.0,-6.6, 11.7,ING,2005,05
 2.3,10.0, 15.3,ING,2005,06
 3.3,6.7, 17.9,ING,2005,07
 14.9,8.6, 11.5,ING,2005,08
 1.0,-1.0, 14.6,ING,2005,09
 0.4,1.6, 9.0,ING,2005,10
 0.0,-3.4, 3.3,ING,2005,11
 1.4,-20.5, -14.3,ING,2005,12
 0.0,-5.1, -2.4,ING,2006,01
 0.0,-15.2, -1.7,ING,2006,02
 0.0,-28.2, -6.4,ING,2006,03
 0.6,-10.0, 10.5,ING,2006,04
 0.9,-1.8, 7.9,ING,2006,05
 0.0,8.3, 18.4,ING,2006,06
 0.0,5.7, 26.0,ING,2006,07
 1.2,8.3, 18.2,ING,2006,08
 0.0,2.0, 22.7,ING,2006,09
 0.4,-2.5, 9.7,ING,2006,10
 2.8,-12.8, -3.7,ING,2006,11
 1.6,-26.3, -16.3,ING,2006,12
 1.1,-8.8, -2.0,ING,2007,01
 0.0,-24.1, -5.7,ING,2007,02
 0.9,-21.1, -10.1,ING,2007,03
 0.0,-19.4, -2.9,ING,2007,04
 0.0,-1.3, 11.0,ING,2007,05
 0.0,5.7, 22.6,ING,2007,06
 0.6,6.6, 18.9,ING,2007,07
 0.0,5.7, 22.4,ING,2007,08
 1.3,3.9, 16.7,ING,2007,09
 0.0,0.6, 10.0,ING,2007,10
 0.0,-3.2, 5.9,ING,2007,11
 0.0,-29.8, -18.4,ING,2007,12
 0.0,-18.9, -13.3,ING,2008,01
 0.0,-39.5, -22.1,ING,2008,02
 0.0,-13.5, -0.3,ING,2008,03
 0.0,-13.6, 5.8,ING,2008,04
 3.2,-0.6, 8.7,ING,2008,05
 0.0,1.4, 24.7,ING,2008,06
 0.0,6.0, 30.2,ING,2008,07
 0.0,3.8, 18.1,ING,2008,08
 0.0,3.5, 15.7,ING,2008,09
 0.0,1.2, 20.1,ING,2008,10
 0.0,-0.6, 2.7,ING,2008,11
 3.7,-8.7, 2.0,ING,2008,12
 0.5,-40.7, -23.6,ING,2009,01
 0.9,-14.4, -5.9,ING,2009,02
 0.0,-23.8, -7.4,ING,2009,03
 0.0,-14.4, 1.0,ING,2009,04
 0.0,-2.4, 19.6,ING,2009,05
 0.0,0.1, 21.4,ING,2009,06
 4.6,6.7, 13.4,ING,2009,07
 0.0,10.0, 32.4,ING,2009,08
 0.0,0.5, 24.9,ING,2009,09
 2.2,1.4, 9.1,ING,2009,10
 0.0,-8.5, 0.7,ING,2009,11
 0.0,-22.9, -13.0,ING,2009,12
 0.3,-27.8, -17.5,ING,2010,01
 0.5,-9.2, -3.7,ING,2010,02
 3.1,-1.7, 9.4,ING,2010,03
 0.0,-7.3, 6.2,ING,2010,04
 2.9,2.4, 9.6,ING,2010,05
 0.0,-5.2, 21.2,ING,2010,06
 0.1,3.9, 12.8,ING,2010,07
 0.3,12.1, 22.7,ING,2010,08
 1.6,7.8, 15.5,ING,2010,09
 0.0,-2.7, 13.8,ING,2010,10
 1.0,-0.4, 7.3,ING,2010,11
 0.1,-18.2, -8.6,ING,2010,12
 0.0,-21.1, -12.8,ING,2011,01
 0.0,-25.7, -10.9,ING,2011,02
 0.0,-39.5, -16.4,ING,2011,03
 0.1,-6.5, 7.8,ING,2011,04
 0.5,-4.2, 10.3,ING,2011,05
 0.0,0.3, 24.4,ING,2011,06
 0.1,2.0, 15.8,ING,2011,07
 0.0,7.1, 19.2,ING,2011,08
 1.9,5.3, 12.8,ING,2011,09
 0.0,-2.8, 9.0,ING,2011,10
 0.0,-4.5, 2.5,ING,2011,11
 0.0,-16.2, 0.8,ING,2011,12
 1.9,-23.9, -8.2,ING,2012,01
 0.1,-14.0, -1.9,ING,2012,02
 0.0,-12.2, -2.6,ING,2012,03
 0.0,-10.3, 7.6,ING,2012,04
 6.7,0.7, 10.5,ING,2012,05
 1.7,-0.8, 15.1,ING,2012,06
 0.0,2.1, 18.1,ING,2012,07
 4.6,10.0, 18.1,ING,2012,08
 0.0,1.2, 20.3,ING,2012,09
 3.9,3.8, 11.0,ING,2012,10
 0.0,-15.1, -2.7,ING,2012,11
 2.7,-16.9, -13.7,ING,2012,12
 0.0,-17.6, -11.1,ING,2013,01
 0.0,-15.1, -5.1,ING,2013,02
 0.0,-15.8, 4.3,ING,2013,03
 0.0,-4.6, 11.5,ING,2013,04
 0.0,-3.8, 6.2,ING,2013,05
